#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-12-03T22:07:39 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5fc9612912c2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=10	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/611/A1/spectrum
#-nav=cat:J/A+A/611/A1&tab:{J/A+A/611/A1/spectrum}&key:source=J/A+A/611/A1&HTTPPRM:&&-ref=VIZ5fc9612912c2&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-order=I&-out=lambda&lambda=1390 .. 1810&-out=SSI&-out=e_SSI&-file=-sort&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/611/A1/spectrum
#-source=J/A+A/611/A1/spectrum
#-out=lambda
#lambda=1390 .. 1810
#-out=SSI
#-out=e_SSI
#

#RESOURCE=yCat_36110001
#Name: J/A+A/611/A1
#Title: SOLAR/SOLSPEC Spectral Irradiance - 0.5-3000nm (Meftah+, 2018)
#Table	J_A_A_611_A1_spectrum:
#Name: J/A+A/611/A1/spectrum
#Title: *SOLAR-ISS spectrum, Version: 1.1, Date: 18-October-2017
#Column	lambda	(F13.8)	Wavelength	[ucd=em.wl]
#Column	SSI	(F11.8)	? Solar spectral irradiance	[ucd=spect.index]
#Column	e_SSI	(F11.8)	? Uncertainty on SSI (k=1)	[ucd=stat.error]
lambda	SSI	e_SSI
1755.85000000	 0.18205970	 0.69206902
1755.90000000	 0.18215125	 0.69229088
1755.95000000	 0.18223571	 0.69251275
1756.00000000	 0.18231251	 0.69273461
1756.05000000	 0.18238931	 0.69295647
1756.10000000	 0.18246612	 0.69317834
1756.15000000	 0.18254292	 0.69340020
1756.20000000	 0.18261972	 0.69362206
1756.25000000	 0.18268351	 0.69384393
1756.30000000	 0.18271696	 0.69406579
1756.35000000	 0.18275040	 0.69428765
1756.40000000	 0.18278385	 0.69450951
1756.45000000	 0.18281730	 0.69473138
1756.50000000	 0.18285074	 0.69495324
1756.55000000	 0.18288017	 0.69517510
1756.60000000	 0.18288494	 0.69539697
1756.65000000	 0.18288970	 0.69561883
1756.70000000	 0.18289446	 0.69584069
1756.75000000	 0.18289923	 0.69606255
1756.80000000	 0.18290399	 0.69628442
1756.85000000	 0.18290875	 0.69650628
1756.90000000	 0.18285203	 0.69672814
1756.95000000	 0.18279262	 0.69695001
1757.00000000	 0.18273321	 0.69717187
1757.05000000	 0.18267379	 0.69739373
1757.10000000	 0.18261438	 0.69761560
1757.15000000	 0.18255496	 0.69783746
1757.20000000	 0.18246509	 0.69805932
1757.25000000	 0.18236760	 0.69828118
1757.30000000	 0.18227010	 0.69850305
1757.35000000	 0.18217261	 0.69872491
1757.40000000	 0.18207512	 0.69894677
1757.45000000	 0.18197763	 0.69916864
1757.50000000	 0.18190689	 0.69939050
1757.55000000	 0.18185256	 0.69961236
1757.60000000	 0.18179822	 0.69983422
1757.65000000	 0.18174389	 0.70005609
1757.70000000	 0.18168956	 0.70027795
1757.75000000	 0.18163522	 0.70049981
1757.80000000	 0.18159560	 0.70072168
1757.85000000	 0.18157470	 0.70094354
1757.90000000	 0.18155379	 0.70116540
1757.95000000	 0.18153289	 0.70138727
1758.00000000	 0.18151198	 0.70160913
1758.05000000	 0.18149108	 0.70183099
1758.10000000	 0.18146639	 0.70205285
1758.15000000	 0.18143090	 0.70227472
1758.20000000	 0.18139541	 0.70249658
1758.25000000	 0.18135992	 0.70271844
1758.30000000	 0.18132444	 0.70294031
1758.35000000	 0.18128895	 0.70291515
1758.40000000	 0.18125623	 0.70287533
1758.45000000	 0.18125539	 0.70283552
1758.50000000	 0.18125454	 0.70279570
1758.55000000	 0.18125370	 0.70275589
1758.60000000	 0.18125285	 0.70271608
1758.65000000	 0.18125201	 0.70267626
1758.70000000	 0.18125116	 0.70263645
1758.75000000	 0.18127180	 0.70259664
1758.80000000	 0.18129542	 0.70255682
1758.85000000	 0.18131904	 0.70251701
1758.90000000	 0.18134267	 0.70247719
1758.95000000	 0.18136629	 0.70243738
1759.00000000	 0.18138991	 0.70239757
1759.05000000	 0.18138715	 0.70235775
1759.10000000	 0.18137309	 0.70231794
1759.15000000	 0.18135903	 0.70227813
1759.20000000	 0.18134497	 0.70223831
1759.25000000	 0.18133091	 0.70219850
1759.30000000	 0.18131685	 0.70215869
1759.35000000	 0.18128399	 0.70211887
1759.40000000	 0.18123378	 0.70207906
1759.45000000	 0.18118357	 0.70203924
1759.50000000	 0.18113337	 0.70199943
1759.55000000	 0.18108316	 0.70195962
1759.60000000	 0.18103295	 0.70191980
1759.65000000	 0.18097761	 0.70187999
1759.70000000	 0.18091136	 0.70184018
1759.75000000	 0.18084510	 0.70180036
1759.80000000	 0.18077885	 0.70176055
1759.85000000	 0.18071260	 0.70172073
1759.90000000	 0.18064634	 0.70168092
1759.95000000	 0.18057684	 0.70164111
1760.00000000	 0.18048353	 0.70160129
1760.05000000	 0.18039021	 0.70156148
1760.10000000	 0.18029690	 0.70152167
1760.15000000	 0.18020358	 0.70148185
1760.20000000	 0.18011026	 0.70144204
1760.25000000	 0.18001695	 0.70140222
1760.30000000	 0.17993025	 0.70136241
1760.35000000	 0.17984400	 0.70132260
1760.40000000	 0.17975774	 0.70128278
1760.45000000	 0.17967149	 0.70124297
1760.50000000	 0.17958523	 0.70120316
1760.55000000	 0.17949898	 0.70116334
1760.60000000	 0.17942272	 0.70112353
1760.65000000	 0.17934997	 0.70108371
1760.70000000	 0.17927722	 0.70104390
1760.75000000	 0.17920448	 0.70100409
1760.80000000	 0.17913173	 0.70096427
1760.85000000	 0.17905898	 0.70092446
1760.90000000	 0.17892999	 0.70088465
1760.95000000	 0.17875309	 0.70084483
1761.00000000	 0.17857619	 0.70080502
1761.05000000	 0.17839929	 0.70076520
1761.10000000	 0.17822239	 0.70072539
1761.15000000	 0.17804549	 0.70068558
1761.20000000	 0.17785062	 0.70064576
1761.25000000	 0.17762088	 0.70060595
1761.30000000	 0.17739114	 0.70056614
1761.35000000	 0.17716139	 0.70052632
1761.40000000	 0.17693165	 0.70048651
1761.45000000	 0.17670191	 0.70044670
1761.50000000	 0.17648029	 0.70040688
1761.55000000	 0.17631825	 0.70036707
1761.60000000	 0.17615621	 0.70032725
1761.65000000	 0.17599418	 0.70028744
1761.70000000	 0.17583214	 0.70024763
1761.75000000	 0.17567010	 0.70020781
1761.80000000	 0.17550806	 0.70016800
1761.85000000	 0.17541148	 0.70012819
1761.90000000	 0.17532059	 0.70008837
1761.95000000	 0.17522969	 0.70004856
1762.00000000	 0.17513880	 0.70000874
1762.05000000	 0.17504791	 0.69996893
1762.10000000	 0.17495702	 0.69992912
1762.15000000	 0.17490545	 0.69988930
1762.20000000	 0.17487074	 0.69984949
1762.25000000	 0.17483603	 0.69980968
1762.30000000	 0.17480132	 0.69981609
1762.35000000	 0.17476660	 0.69983694
1762.40000000	 0.17473189	 0.69985779
1762.45000000	 0.17478565	 0.69987864
1762.50000000	 0.17492788	 0.69989949
1762.55000000	 0.17507012	 0.69992034
1762.60000000	 0.17521235	 0.69994119
1762.65000000	 0.17535458	 0.69996204
1762.70000000	 0.17549681	 0.69998290
1762.75000000	 0.17566084	 0.70000375
1762.80000000	 0.17588092	 0.70002460
1762.85000000	 0.17610100	 0.70004545
1762.90000000	 0.17632107	 0.70006630
1762.95000000	 0.17654115	 0.70008715
1763.00000000	 0.17676122	 0.70010800
1763.05000000	 0.17697411	 0.70012885
1763.10000000	 0.17707437	 0.70014970
1763.15000000	 0.17717463	 0.70017055
1763.20000000	 0.17727489	 0.70019140
1763.25000000	 0.17737515	 0.70021226
1763.30000000	 0.17747541	 0.70023311
1763.35000000	 0.17757567	 0.70025396
1763.40000000	 0.17755580	 0.70027481
1763.45000000	 0.17751605	 0.70029566
1763.50000000	 0.17747629	 0.70031651
1763.55000000	 0.17743654	 0.70033736
1763.60000000	 0.17739679	 0.70035821
1763.65000000	 0.17735703	 0.70037906
1763.70000000	 0.17730996	 0.70039991
1763.75000000	 0.17725877	 0.70042076
1763.80000000	 0.17720757	 0.70044162
1763.85000000	 0.17715638	 0.70046247
1763.90000000	 0.17710519	 0.70048332
1763.95000000	 0.17705399	 0.70050417
1764.00000000	 0.17701082	 0.70052502
1764.05000000	 0.17697969	 0.70054587
1764.10000000	 0.17694855	 0.70056672
1764.15000000	 0.17691742	 0.70058757
1764.20000000	 0.17688628	 0.70060842
1764.25000000	 0.17685515	 0.70062927
1764.30000000	 0.17682849	 0.70065012
1764.35000000	 0.17682225	 0.70067098
1764.40000000	 0.17681601	 0.70069183
1764.45000000	 0.17680977	 0.70071268
1764.50000000	 0.17680353	 0.70073353
1764.55000000	 0.17679729	 0.70075438
1764.60000000	 0.17679105	 0.70077523
1764.65000000	 0.17686381	 0.70079608
1764.70000000	 0.17694003	 0.70081693
1764.75000000	 0.17701625	 0.70083778
1764.80000000	 0.17709248	 0.70085863
1764.85000000	 0.17716870	 0.70087948
1764.90000000	 0.17724492	 0.70090034
1764.95000000	 0.17736253	 0.70092119
1765.00000000	 0.17749608	 0.70094204
1765.05000000	 0.17762962	 0.70096289
1765.10000000	 0.17776316	 0.70098374
1765.15000000	 0.17789670	 0.70100459
1765.20000000	 0.17803025	 0.70102544
1765.25000000	 0.17813127	 0.70104629
1765.30000000	 0.17819976	 0.70106714
1765.35000000	 0.17826826	 0.70108799
1765.40000000	 0.17833675	 0.70110885
1765.45000000	 0.17840525	 0.70112970
1765.50000000	 0.17847374	 0.70115055
1765.55000000	 0.17851522	 0.70117140
1765.60000000	 0.17847982	 0.70119225
1765.65000000	 0.17844442	 0.70121310
1765.70000000	 0.17840902	 0.70123395
1765.75000000	 0.17837362	 0.70125480
1765.80000000	 0.17833823	 0.70127565
1765.85000000	 0.17830249	 0.70129650
1765.90000000	 0.17825024	 0.70131735
1765.95000000	 0.17819799	 0.70133821
1766.00000000	 0.17814574	 0.70135906
1766.05000000	 0.17809349	 0.70137991
1766.10000000	 0.17804124	 0.70140076
1766.15000000	 0.17798900	 0.70142161
1766.20000000	 0.17794253	 0.70144246
1766.25000000	 0.17789752	 0.70162940
1766.30000000	 0.17785251	 0.70192706
1766.35000000	 0.17780749	 0.70222473
1766.40000000	 0.17776248	 0.70252239
1766.45000000	 0.17771746	 0.70282006
1766.50000000	 0.17764940	 0.70311772
1766.55000000	 0.17756322	 0.70341539
1766.60000000	 0.17747705	 0.70371305
1766.65000000	 0.17739087	 0.70401072
1766.70000000	 0.17730470	 0.70430838
1766.75000000	 0.17721852	 0.70460605
1766.80000000	 0.17712646	 0.70490371
1766.85000000	 0.17702177	 0.70520138
1766.90000000	 0.17691709	 0.70549904
1766.95000000	 0.17681240	 0.70579671
1767.00000000	 0.17670771	 0.70609437
1767.05000000	 0.17660302	 0.70639204
1767.10000000	 0.17650130	 0.70668970
1767.15000000	 0.17644594	 0.70698737
1767.20000000	 0.17639059	 0.70728503
1767.25000000	 0.17633523	 0.70758270
1767.30000000	 0.17627988	 0.70788036
1767.35000000	 0.17622452	 0.70817803
1767.40000000	 0.17616917	 0.70847569
1767.45000000	 0.17614588	 0.70877336
1767.50000000	 0.17612974	 0.70907102
1767.55000000	 0.17611359	 0.70936868
1767.60000000	 0.17609745	 0.70966635
1767.65000000	 0.17608130	 0.70996401
1767.70000000	 0.17606516	 0.71026168
1767.75000000	 0.17604670	 0.71055934
1767.80000000	 0.17602658	 0.71085701
1767.85000000	 0.17600646	 0.71115467
1767.90000000	 0.17598634	 0.71145234
1767.95000000	 0.17596622	 0.71175000
1768.00000000	 0.17594610	 0.71204767
1768.05000000	 0.17594071	 0.71234533
1768.10000000	 0.17596688	 0.71264300
1768.15000000	 0.17599306	 0.71294066
1768.20000000	 0.17601923	 0.71323833
1768.25000000	 0.17604541	 0.71353599
1768.30000000	 0.17607159	 0.71383366
1768.35000000	 0.17609972	 0.71413132
1768.40000000	 0.17615857	 0.71442899
1768.45000000	 0.17621742	 0.71472665
1768.50000000	 0.17627627	 0.71502432
1768.55000000	 0.17633512	 0.71532198
1768.60000000	 0.17639397	 0.71561965
1768.65000000	 0.17645282	 0.71591731
1768.70000000	 0.17646606	 0.71621498
1768.75000000	 0.17646915	 0.71651264
1768.80000000	 0.17647224	 0.71681031
1768.85000000	 0.17647534	 0.71710797
1768.90000000	 0.17647843	 0.71740564
1768.95000000	 0.17648152	 0.71770330
1769.00000000	 0.17643596	 0.71800097
1769.05000000	 0.17635216	 0.71829863
1769.10000000	 0.17626836	 0.71859629
1769.15000000	 0.17618456	 0.71889396
1769.20000000	 0.17610076	 0.71919162
1769.25000000	 0.17601696	 0.71948929
1769.30000000	 0.17592876	 0.71978695
1769.35000000	 0.17583029	 0.72008462
1769.40000000	 0.17573182	 0.72038228
1769.45000000	 0.17563334	 0.72067995
1769.50000000	 0.17553487	 0.72097761
1769.55000000	 0.17543640	 0.72127528
1769.60000000	 0.17533848	 0.72157294
1769.65000000	 0.17525395	 0.72187061
1769.70000000	 0.17516941	 0.72216827
1769.75000000	 0.17508488	 0.72246594
1769.80000000	 0.17500034	 0.72276360
1769.85000000	 0.17491581	 0.72306127
1769.90000000	 0.17483127	 0.72335893
1769.95000000	 0.17475196	 0.72365660
1770.00000000	 0.17467412	 0.72395426
1770.05000000	 0.17459628	 0.72425193
1770.10000000	 0.17451843	 0.72454959
1770.15000000	 0.17444059	 0.72484726
1770.20000000	 0.17436275	 0.72502001
1770.25000000	 0.17430074	 0.72504730
1770.30000000	 0.17425457	 0.72507458
1770.35000000	 0.17420839	 0.72510187
1770.40000000	 0.17416221	 0.72512916
1770.45000000	 0.17411604	 0.72515645
1770.50000000	 0.17406986	 0.72518374
1770.55000000	 0.17404049	 0.72521102
1770.60000000	 0.17406433	 0.72523831
1770.65000000	 0.17408817	 0.72526560
1770.70000000	 0.17411201	 0.72529289
1770.75000000	 0.17413585	 0.72532018
1770.80000000	 0.17415969	 0.72534747
1770.85000000	 0.17418353	 0.72537475
1770.90000000	 0.17423287	 0.72540204
1770.95000000	 0.17428332	 0.72542933
1771.00000000	 0.17433378	 0.72545662
1771.05000000	 0.17438423	 0.72548391
1771.10000000	 0.17443469	 0.72551120
1771.15000000	 0.17448514	 0.72553848
1771.20000000	 0.17453045	 0.72556577
1771.25000000	 0.17457356	 0.72559306
1771.30000000	 0.17461666	 0.72562035
1771.35000000	 0.17465977	 0.72564764
1771.40000000	 0.17470287	 0.72567492
1771.45000000	 0.17474598	 0.72570221
1771.50000000	 0.17479008	 0.72572950
1771.55000000	 0.17483557	 0.72575679
1771.60000000	 0.17488107	 0.72578408
1771.65000000	 0.17492656	 0.72581137
1771.70000000	 0.17497205	 0.72583865
1771.75000000	 0.17501754	 0.72586594
1771.80000000	 0.17506292	 0.72589323
1771.85000000	 0.17510765	 0.72592052
1771.90000000	 0.17515238	 0.72594781
1771.95000000	 0.17519711	 0.72597509
1772.00000000	 0.17524183	 0.72600238
1772.05000000	 0.17528656	 0.72602967
1772.10000000	 0.17533129	 0.72605696
1772.15000000	 0.17535874	 0.72608425
1772.20000000	 0.17538334	 0.72611154
1772.25000000	 0.17540793	 0.72613882
1772.30000000	 0.17543253	 0.72616611
1772.35000000	 0.17545712	 0.72619340
1772.40000000	 0.17548172	 0.72622069
1772.45000000	 0.17549791	 0.72624798
1772.50000000	 0.17550801	 0.72627527
1772.55000000	 0.17551812	 0.72630255
1772.60000000	 0.17552822	 0.72632984
1772.65000000	 0.17553833	 0.72635713
1772.70000000	 0.17554843	 0.72638442
1772.75000000	 0.17555308	 0.72641171
1772.80000000	 0.17554500	 0.72643899
1772.85000000	 0.17553691	 0.72646628
1772.90000000	 0.17552883	 0.72649357
1772.95000000	 0.17552075	 0.72652086
1773.00000000	 0.17551266	 0.72654815
1773.05000000	 0.17550458	 0.72657544
1773.10000000	 0.17548453	 0.72660272
1773.15000000	 0.17546449	 0.72663001
1773.20000000	 0.17544444	 0.72665730
1773.25000000	 0.17542439	 0.72668459
1773.30000000	 0.17540434	 0.72671188
1773.35000000	 0.17538430	 0.72673916
1773.40000000	 0.17536119	 0.72676645
1773.45000000	 0.17533689	 0.72679374
1773.50000000	 0.17531259	 0.72682103
1773.55000000	 0.17528829	 0.72684832
1773.60000000	 0.17526399	 0.72687561
1773.65000000	 0.17523969	 0.72690289
1773.70000000	 0.17520678	 0.72693018
1773.75000000	 0.17516196	 0.72695747
1773.80000000	 0.17511714	 0.72698476
1773.85000000	 0.17507232	 0.72701205
1773.90000000	 0.17502750	 0.72703934
1773.95000000	 0.17498268	 0.72706662
1774.00000000	 0.17493404	 0.72709391
1774.05000000	 0.17486199	 0.72712120
1774.10000000	 0.17478994	 0.72714849
1774.15000000	 0.17471789	 0.72712032
1774.20000000	 0.17464583	 0.72698826
1774.25000000	 0.17457378	 0.72685620
1774.30000000	 0.17450173	 0.72672414
1774.35000000	 0.17442881	 0.72659208
1774.40000000	 0.17435572	 0.72646002
1774.45000000	 0.17428263	 0.72632796
1774.50000000	 0.17420954	 0.72619590
1774.55000000	 0.17413645	 0.72606384
1774.60000000	 0.17406336	 0.72593177
1774.65000000	 0.17398642	 0.72579971
1774.70000000	 0.17390620	 0.72566765
1774.75000000	 0.17382597	 0.72553559
1774.80000000	 0.17374575	 0.72540353
1774.85000000	 0.17366553	 0.72527147
1774.90000000	 0.17358530	 0.72513941
1774.95000000	 0.17350362	 0.72500735
1775.00000000	 0.17341733	 0.72487529
1775.05000000	 0.17333104	 0.72474323
1775.10000000	 0.17324475	 0.72461117
1775.15000000	 0.17315846	 0.72447910
1775.20000000	 0.17307217	 0.72434704
1775.25000000	 0.17298588	 0.72421498
1775.30000000	 0.17292230	 0.72408292
1775.35000000	 0.17286021	 0.72395086
1775.40000000	 0.17279813	 0.72381880
1775.45000000	 0.17273605	 0.72368674
1775.50000000	 0.17267397	 0.72355468
1775.55000000	 0.17261188	 0.72342262
1775.60000000	 0.17255288	 0.72329056
1775.65000000	 0.17249561	 0.72315850
1775.70000000	 0.17243834	 0.72302644
1775.75000000	 0.17238108	 0.72289437
1775.80000000	 0.17232381	 0.72276231
1775.85000000	 0.17226654	 0.72263025
1775.90000000	 0.17220565	 0.72249819
1775.95000000	 0.17213705	 0.72236613
1776.00000000	 0.17206845	 0.72223407
1776.05000000	 0.17199985	 0.72210201
1776.10000000	 0.17193125	 0.72196995
1776.15000000	 0.17186265	 0.72183789
1776.20000000	 0.17179319	 0.72170583
1776.25000000	 0.17168151	 0.72157377
1776.30000000	 0.17156984	 0.72144170
1776.35000000	 0.17145816	 0.72130964
1776.40000000	 0.17134649	 0.72117758
1776.45000000	 0.17123481	 0.72104552
1776.50000000	 0.17112313	 0.72091346
1776.55000000	 0.17096707	 0.72078140
1776.60000000	 0.17079199	 0.72064934
1776.65000000	 0.17061690	 0.72051728
1776.70000000	 0.17044182	 0.72038522
1776.75000000	 0.17026673	 0.72025316
1776.80000000	 0.17009165	 0.72012110
1776.85000000	 0.16992912	 0.71998903
1776.90000000	 0.16978544	 0.71985697
1776.95000000	 0.16964176	 0.71972491
1777.00000000	 0.16949807	 0.71959285
1777.05000000	 0.16935439	 0.71946079
1777.10000000	 0.16921071	 0.71932873
1777.15000000	 0.16907798	 0.71919667
1777.20000000	 0.16907115	 0.71906461
1777.25000000	 0.16906432	 0.71893255
1777.30000000	 0.16905749	 0.71880049
1777.35000000	 0.16905066	 0.71866843
1777.40000000	 0.16904383	 0.71853636
1777.45000000	 0.16903700	 0.71840430
1777.50000000	 0.16909090	 0.71827224
1777.55000000	 0.16916398	 0.71814018
1777.60000000	 0.16923706	 0.71800812
1777.65000000	 0.16931014	 0.71787606
1777.70000000	 0.16938322	 0.71774400
1777.75000000	 0.16945631	 0.71761194
1777.80000000	 0.16955137	 0.71747988
1777.85000000	 0.16967440	 0.71734782
1777.90000000	 0.16979744	 0.71721576
1777.95000000	 0.16992048	 0.71708370
1778.00000000	 0.17004351	 0.71695163
1778.05000000	 0.17016655	 0.71681957
1778.10000000	 0.17029012	 0.71674999
1778.15000000	 0.17041759	 0.71686197
1778.20000000	 0.17054507	 0.71697395
1778.25000000	 0.17067254	 0.71708594
1778.30000000	 0.17080002	 0.71719792
1778.35000000	 0.17092750	 0.71730990
1778.40000000	 0.17105497	 0.71742189
1778.45000000	 0.17111034	 0.71753387
1778.50000000	 0.17114768	 0.71764586
1778.55000000	 0.17118501	 0.71775784
1778.60000000	 0.17122235	 0.71786982
1778.65000000	 0.17125969	 0.71798181
1778.70000000	 0.17129703	 0.71809379
1778.75000000	 0.17128927	 0.71820577
1778.80000000	 0.17123265	 0.71831776
1778.85000000	 0.17117604	 0.71842974
1778.90000000	 0.17111942	 0.71854172
1778.95000000	 0.17106281	 0.71865371
1779.00000000	 0.17100619	 0.71876569
1779.05000000	 0.17094992	 0.71887767
1779.10000000	 0.17089580	 0.71898966
1779.15000000	 0.17084168	 0.71910164
1779.20000000	 0.17078756	 0.71921362
1779.25000000	 0.17073344	 0.71932561
1779.30000000	 0.17067932	 0.71943759
1779.35000000	 0.17062520	 0.71954957
1779.40000000	 0.17060248	 0.71966156
1779.45000000	 0.17058666	 0.71977354
1779.50000000	 0.17057083	 0.71988552
1779.55000000	 0.17055500	 0.71999751
1779.60000000	 0.17053918	 0.72010949
1779.65000000	 0.17052335	 0.72022147
1779.70000000	 0.17054050	 0.72033346
1779.75000000	 0.17059338	 0.72044544
1779.80000000	 0.17064626	 0.72055742
1779.85000000	 0.17069914	 0.72066941
1779.90000000	 0.17075202	 0.72078139
1779.95000000	 0.17080490	 0.72089337
1780.00000000	 0.17086442	 0.72100536
1780.05000000	 0.17096469	 0.72111734
1780.10000000	 0.17106496	 0.72122933
1780.15000000	 0.17116523	 0.72134131
1780.20000000	 0.17126550	 0.72145329
1780.25000000	 0.17136577	 0.72156528
1780.30000000	 0.17146604	 0.72167726
1780.35000000	 0.17154537	 0.72178924
1780.40000000	 0.17161939	 0.72190123
1780.45000000	 0.17169341	 0.72201321
1780.50000000	 0.17176744	 0.72212519
1780.55000000	 0.17184146	 0.72223718
1780.60000000	 0.17191548	 0.72234916
1780.65000000	 0.17194539	 0.72246114
1780.70000000	 0.17192350	 0.72257313
1780.75000000	 0.17190161	 0.72268511
1780.80000000	 0.17187973	 0.72279709
1780.85000000	 0.17185784	 0.72290908
1780.90000000	 0.17183595	 0.72302106
1780.95000000	 0.17180543	 0.72313304
1781.00000000	 0.17171160	 0.72324503
1781.05000000	 0.17161777	 0.72335701
1781.10000000	 0.17152394	 0.72346899
1781.15000000	 0.17143011	 0.72358098
1781.20000000	 0.17133628	 0.72369296
1781.25000000	 0.17124245	 0.72380494
1781.30000000	 0.17115508	 0.72391693
1781.35000000	 0.17106953	 0.72402891
1781.40000000	 0.17098398	 0.72414089
1781.45000000	 0.17089843	 0.72425288
1781.50000000	 0.17081288	 0.72436486
1781.55000000	 0.17072733	 0.72447684
1781.60000000	 0.17064935	 0.72458883
1781.65000000	 0.17058100	 0.72470081
1781.70000000	 0.17051266	 0.72481279
1781.75000000	 0.17044432	 0.72492478
1781.80000000	 0.17037597	 0.72503676
1781.85000000	 0.17030763	 0.72514875
1781.90000000	 0.17023754	 0.72526073
1781.95000000	 0.17014741	 0.72537271
1782.00000000	 0.17005728	 0.72548470
1782.05000000	 0.16996715	 0.72558743
1782.10000000	 0.16987701	 0.72564969
1782.15000000	 0.16978688	 0.72571196
1782.20000000	 0.16969675	 0.72577422
1782.25000000	 0.16963673	 0.72583648
1782.30000000	 0.16958842	 0.72589875
1782.35000000	 0.16954011	 0.72596101
1782.40000000	 0.16949181	 0.72602327
1782.45000000	 0.16944350	 0.72608554
1782.50000000	 0.16939519	 0.72614780
1782.55000000	 0.16937732	 0.72621006
1782.60000000	 0.16940912	 0.72627233
1782.65000000	 0.16944091	 0.72633459
1782.70000000	 0.16947271	 0.72639685
1782.75000000	 0.16950451	 0.72645912
1782.80000000	 0.16953630	 0.72652138
1782.85000000	 0.16956780	 0.72658364
1782.90000000	 0.16958458	 0.72664591
1782.95000000	 0.16960135	 0.72670817
1783.00000000	 0.16961813	 0.72677043
1783.05000000	 0.16963491	 0.72683270
1783.10000000	 0.16965169	 0.72689496
1783.15000000	 0.16966846	 0.72695723
1783.20000000	 0.16965288	 0.72701949
1783.25000000	 0.16962063	 0.72708175
1783.30000000	 0.16958838	 0.72714402
1783.35000000	 0.16955612	 0.72720628
1783.40000000	 0.16952387	 0.72726854
1783.45000000	 0.16949162	 0.72733081
1783.50000000	 0.16946573	 0.72739307
1783.55000000	 0.16945468	 0.72745533
1783.60000000	 0.16944363	 0.72751760
1783.65000000	 0.16943258	 0.72757986
1783.70000000	 0.16942153	 0.72764212
